 0.00000E+00 9.00000E+00    2251 4.00000E-03
 Log T         HIci          HeIci         HeIIci        HIIrcA        HeIIrcA       HeIIIrcA      HIIrcB        HeIIrcB       HeIIIrcB      HeDrc         HIIrccA       HeIIrccA      HeIIIrccA     HIIrccB       HeIIrccB      HeIIIrccB     HeDrcc        HIcic         HeIcic        HeIIcic       He23cic       HIcec         HeIcec        HeIIcec       
               hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         cen92         cen92         cen92         cen92         
 2.52000E-01   0.00000E+00   0.00000E+00   0.00000E+00   9.77760E-11   1.19396E-10   4.49919E-10   8.15278E-11   1.69301E-10   3.72184E-10   0.00000E+00   2.21453E-26   2.94492E-26   4.14396E-25   1.79874E-26   4.17583E-26   3.24703E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.56000E-01   0.00000E+00   0.00000E+00   0.00000E+00   9.72359E-11   1.18679E-10   4.47438E-10   8.10804E-11   1.68135E-10   3.70156E-10   0.00000E+00   2.22243E-26   2.95431E-26   4.15878E-25   1.80553E-26   4.18546E-26   3.25952E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.60000E-01   0.00000E+00   0.00000E+00   0.00000E+00   9.66987E-11   1.17966E-10   4.44970E-10   8.06354E-11   1.66978E-10   3.68139E-10   0.00000E+00   2.23035E-26   2.96374E-26   4.17366E-25   1.81234E-26   4.19511E-26   3.27205E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.64000E-01   0.00000E+00   0.00000E+00   0.00000E+00   9.61645E-11   1.17258E-10   4.42517E-10   8.01929E-11   1.65829E-10   3.66133E-10   0.00000E+00   2.23831E-26   2.97320E-26   4.18859E-25   1.81917E-26   4.20478E-26   3.28464E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.68000E-01   0.00000E+00   0.00000E+00   0.00000E+00   9.56332E-11   1.16553E-10   4.40076E-10   7.97527E-11   1.64687E-10   3.64138E-10   0.00000E+00   2.24629E-26   2.98269E-26   4.20358E-25   1.82603E-26   4.21447E-26   3.29727E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.72000E-01   0.00000E+00   0.00000E+00   0.00000E+00   9.51048E-11   1.15853E-10   4.37650E-10   7.93149E-11   1.63553E-10   3.62154E-10   0.00000E+00   2.25430E-26   2.99221E-26   4.21861E-25   1.83291E-26   4.22419E-26   3.30994E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.76000E-01   0.00000E+00   0.00000E+00   0.00000E+00   9.45794E-11   1.15158E-10   4.35236E-10   7.88795E-11   1.62427E-10   3.60180E-10   0.00000E+00   2.26234E-26   3.00177E-26   4.23371E-25   1.83982E-26   4.23392E-26   3.32267E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.80000E-01   0.00000E+00   0.00000E+00   0.00000E+00   9.40568E-11   1.14466E-10   4.32836E-10   7.84465E-11   1.61309E-10   3.58217E-10   0.00000E+00   2.27041E-26   3.01135E-26   4.24885E-25   1.84675E-26   4.24368E-26   3.33544E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.84000E-01   0.00000E+00   0.00000E+00   0.00000E+00   9.35372E-11   1.13779E-10   4.30449E-10   7.80158E-11   1.60199E-10   3.56265E-10   0.00000E+00   2.27851E-26   3.02096E-26   4.26405E-25   1.85371E-26   4.25347E-26   3.34826E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.88000E-01   0.00000E+00   0.00000E+00   0.00000E+00   9.30204E-11   1.13095E-10   4.28075E-10   7.75874E-11   1.59096E-10   3.54323E-10   0.00000E+00   2.28663E-26   3.03060E-26   4.27930E-25   1.86069E-26   4.26327E-26   3.36113E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.92000E-01   0.00000E+00   0.00000E+00   0.00000E+00   9.25064E-11   1.12416E-10   4.25714E-10   7.71614E-11   1.58001E-10   3.52392E-10   0.00000E+00   2.29479E-26   3.04027E-26   4.29461E-25   1.86770E-26   4.27310E-26   3.37405E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 2.96000E-01   0.00000E+00   0.00000E+00   0.00000E+00   9.19953E-11   1.11741E-10   4.23366E-10   7.67377E-11   1.56913E-10   3.50471E-10   0.00000E+00   2.30297E-26   3.04998E-26   4.30997E-25   1.87474E-26   4.28295E-26   3.38701E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   9.14870E-11   1.11070E-10   4.21032E-10   7.63162E-11   1.55833E-10   3.48561E-10   0.00000E+00   2.31118E-26   3.05971E-26   4.32539E-25   1.88179E-26   4.29282E-26   3.40003E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.04000E-01   0.00000E+00   0.00000E+00   0.00000E+00   9.09815E-11   1.10403E-10   4.18710E-10   7.58971E-11   1.54760E-10   3.46661E-10   0.00000E+00   2.31942E-26   3.06948E-26   4.34086E-25   1.88888E-26   4.30272E-26   3.41309E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.08000E-01   0.00000E+00   0.00000E+00   0.00000E+00   9.04787E-11   1.09740E-10   4.16400E-10   7.54803E-11   1.53695E-10   3.44771E-10   0.00000E+00   2.32769E-26   3.07928E-26   4.35639E-25   1.89599E-26   4.31264E-26   3.42620E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.12000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.99788E-11   1.09081E-10   4.14104E-10   7.50657E-11   1.52637E-10   3.42891E-10   0.00000E+00   2.33599E-26   3.08911E-26   4.37197E-25   1.90312E-26   4.32258E-26   3.43936E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.16000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.94816E-11   1.08426E-10   4.11820E-10   7.46533E-11   1.51586E-10   3.41022E-10   0.00000E+00   2.34432E-26   3.09897E-26   4.38761E-25   1.91028E-26   4.33254E-26   3.45257E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.20000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.89871E-11   1.07775E-10   4.09549E-10   7.42432E-11   1.50543E-10   3.39163E-10   0.00000E+00   2.35268E-26   3.10886E-26   4.40330E-25   1.91747E-26   4.34253E-26   3.46583E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.24000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.84954E-11   1.07128E-10   4.07290E-10   7.38353E-11   1.49506E-10   3.37314E-10   0.00000E+00   2.36107E-26   3.11878E-26   4.41905E-25   1.92468E-26   4.35254E-26   3.47913E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.28000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.80064E-11   1.06484E-10   4.05044E-10   7.34297E-11   1.48477E-10   3.35475E-10   0.00000E+00   2.36949E-26   3.12873E-26   4.43486E-25   1.93192E-26   4.36258E-26   3.49249E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.32000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.75200E-11   1.05845E-10   4.02810E-10   7.30262E-11   1.47455E-10   3.33645E-10   0.00000E+00   2.37793E-26   3.13872E-26   4.45072E-25   1.93918E-26   4.37263E-26   3.50590E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.36000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.70364E-11   1.05209E-10   4.00588E-10   7.26249E-11   1.46440E-10   3.31826E-10   0.00000E+00   2.38641E-26   3.14874E-26   4.46664E-25   1.94647E-26   4.38271E-26   3.51936E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.40000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.65554E-11   1.04577E-10   3.98379E-10   7.22258E-11   1.45432E-10   3.30017E-10   0.00000E+00   2.39492E-26   3.15879E-26   4.48261E-25   1.95379E-26   4.39282E-26   3.53286E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.44000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.60770E-11   1.03949E-10   3.96181E-10   7.18289E-11   1.44431E-10   3.28217E-10   0.00000E+00   2.40345E-26   3.16887E-26   4.49865E-25   1.96113E-26   4.40294E-26   3.54642E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.48000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.56013E-11   1.03325E-10   3.93996E-10   7.14341E-11   1.43436E-10   3.26427E-10   0.00000E+00   2.41202E-26   3.17899E-26   4.51473E-25   1.96850E-26   4.41309E-26   3.56003E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.52000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.51282E-11   1.02704E-10   3.91823E-10   7.10415E-11   1.42449E-10   3.24647E-10   0.00000E+00   2.42062E-26   3.18913E-26   4.53088E-25   1.97589E-26   4.42327E-26   3.57369E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.56000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.46577E-11   1.02088E-10   3.89662E-10   7.06510E-11   1.41468E-10   3.22876E-10   0.00000E+00   2.42925E-26   3.19931E-26   4.54708E-25   1.98331E-26   4.43346E-26   3.58740E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.60000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.41898E-11   1.01475E-10   3.87513E-10   7.02626E-11   1.40495E-10   3.21115E-10   0.00000E+00   2.43790E-26   3.20952E-26   4.56335E-25   1.99076E-26   4.44368E-26   3.60116E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.64000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.37245E-11   1.00865E-10   3.85375E-10   6.98764E-11   1.39527E-10   3.19364E-10   0.00000E+00   2.44659E-26   3.21977E-26   4.57967E-25   1.99823E-26   4.45393E-26   3.61498E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.68000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.32618E-11   1.00259E-10   3.83250E-10   6.94922E-11   1.38567E-10   3.17622E-10   0.00000E+00   2.45531E-26   3.23005E-26   4.59604E-25   2.00573E-26   4.46419E-26   3.62884E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.72000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.28016E-11   9.96573E-11   3.81136E-10   6.91101E-11   1.37613E-10   3.15889E-10   0.00000E+00   2.46406E-26   3.24036E-26   4.61248E-25   2.01326E-26   4.47448E-26   3.64276E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.76000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.23439E-11   9.90588E-11   3.79033E-10   6.87301E-11   1.36666E-10   3.14166E-10   0.00000E+00   2.47284E-26   3.25070E-26   4.62897E-25   2.02081E-26   4.48480E-26   3.65672E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.80000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.18888E-11   9.84639E-11   3.76943E-10   6.83522E-11   1.35725E-10   3.12453E-10   0.00000E+00   2.48166E-26   3.26107E-26   4.64553E-25   2.02840E-26   4.49514E-26   3.67074E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.84000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.14361E-11   9.78726E-11   3.74863E-10   6.79763E-11   1.34791E-10   3.10748E-10   0.00000E+00   2.49050E-26   3.27148E-26   4.66214E-25   2.03600E-26   4.50550E-26   3.68482E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.88000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.09860E-11   9.72848E-11   3.72796E-10   6.76024E-11   1.33863E-10   3.09053E-10   0.00000E+00   2.49937E-26   3.28193E-26   4.67881E-25   2.04364E-26   4.51589E-26   3.69894E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.92000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.05383E-11   9.67006E-11   3.70739E-10   6.72306E-11   1.32941E-10   3.07367E-10   0.00000E+00   2.50828E-26   3.29240E-26   4.69554E-25   2.05130E-26   4.52630E-26   3.71312E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 3.96000E-01   0.00000E+00   0.00000E+00   0.00000E+00   8.00931E-11   9.61198E-11   3.68694E-10   6.68608E-11   1.32026E-10   3.05690E-10   0.00000E+00   2.51722E-26   3.30291E-26   4.71233E-25   2.05899E-26   4.53673E-26   3.72735E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.96504E-11   9.55426E-11   3.66660E-10   6.64930E-11   1.31117E-10   3.04022E-10   0.00000E+00   2.52619E-26   3.31345E-26   4.72918E-25   2.06671E-26   4.54719E-26   3.74163E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.04000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.92101E-11   9.49688E-11   3.64638E-10   6.61272E-11   1.30214E-10   3.02363E-10   0.00000E+00   2.53519E-26   3.32403E-26   4.74609E-25   2.07445E-26   4.55767E-26   3.75597E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.08000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.87722E-11   9.43985E-11   3.62626E-10   6.57634E-11   1.29318E-10   3.00713E-10   0.00000E+00   2.54422E-26   3.33464E-26   4.76306E-25   2.08223E-26   4.56818E-26   3.77036E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.12000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.83367E-11   9.38316E-11   3.60626E-10   6.54015E-11   1.28428E-10   2.99072E-10   0.00000E+00   2.55328E-26   3.34528E-26   4.78009E-25   2.09003E-26   4.57871E-26   3.78480E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.16000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.79036E-11   9.32681E-11   3.58636E-10   6.50417E-11   1.27544E-10   2.97440E-10   0.00000E+00   2.56238E-26   3.35596E-26   4.79718E-25   2.09785E-26   4.58926E-26   3.79929E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.20000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.74730E-11   9.27080E-11   3.56658E-10   6.46838E-11   1.26666E-10   2.95817E-10   0.00000E+00   2.57151E-26   3.36667E-26   4.81433E-25   2.10571E-26   4.59984E-26   3.81384E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.24000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.70446E-11   9.21512E-11   3.54691E-10   6.43278E-11   1.25794E-10   2.94202E-10   0.00000E+00   2.58067E-26   3.37742E-26   4.83155E-25   2.11359E-26   4.61045E-26   3.82845E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.28000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.66187E-11   9.15978E-11   3.52734E-10   6.39737E-11   1.24928E-10   2.92597E-10   0.00000E+00   2.58986E-26   3.38820E-26   4.84882E-25   2.12150E-26   4.62108E-26   3.84311E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.32000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.61951E-11   9.10477E-11   3.50788E-10   6.36216E-11   1.24068E-10   2.91000E-10   0.00000E+00   2.59909E-26   3.39901E-26   4.86616E-25   2.12944E-26   4.63173E-26   3.85782E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.36000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.57738E-11   9.05009E-11   3.48853E-10   6.32714E-11   1.23214E-10   2.89411E-10   0.00000E+00   2.60835E-26   3.40986E-26   4.88355E-25   2.13741E-26   4.64240E-26   3.87259E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.40000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.53549E-11   8.99574E-11   3.46928E-10   6.29231E-11   1.22366E-10   2.87831E-10   0.00000E+00   2.61764E-26   3.42075E-26   4.90101E-25   2.14540E-26   4.65311E-26   3.88741E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.44000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.49382E-11   8.94172E-11   3.45014E-10   6.25767E-11   1.21523E-10   2.86260E-10   0.00000E+00   2.62696E-26   3.43166E-26   4.91853E-25   2.15343E-26   4.66383E-26   3.90229E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.48000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.45239E-11   8.88802E-11   3.43111E-10   6.22322E-11   1.20687E-10   2.84698E-10   0.00000E+00   2.63632E-26   3.44262E-26   4.93612E-25   2.16148E-26   4.67458E-26   3.91722E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.52000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.41118E-11   8.83464E-11   3.41218E-10   6.18895E-11   1.19856E-10   2.83143E-10   0.00000E+00   2.64570E-26   3.45361E-26   4.95376E-25   2.16956E-26   4.68536E-26   3.93221E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.56000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.37020E-11   8.78159E-11   3.39335E-10   6.15488E-11   1.19031E-10   2.81598E-10   0.00000E+00   2.65513E-26   3.46463E-26   4.97147E-25   2.17767E-26   4.69616E-26   3.94725E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.60000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.32945E-11   8.72885E-11   3.37463E-10   6.12098E-11   1.18211E-10   2.80060E-10   0.00000E+00   2.66458E-26   3.47569E-26   4.98924E-25   2.18581E-26   4.70699E-26   3.96235E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.64000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.28892E-11   8.67643E-11   3.35601E-10   6.08727E-11   1.17398E-10   2.78531E-10   0.00000E+00   2.67407E-26   3.48678E-26   5.00708E-25   2.19398E-26   4.71784E-26   3.97751E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.68000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.24861E-11   8.62432E-11   3.33750E-10   6.05375E-11   1.16589E-10   2.77010E-10   0.00000E+00   2.68359E-26   3.49791E-26   5.02498E-25   2.20217E-26   4.72871E-26   3.99272E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.72000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.20853E-11   8.57253E-11   3.31908E-10   6.02040E-11   1.15787E-10   2.75498E-10   0.00000E+00   2.69315E-26   3.50908E-26   5.04294E-25   2.21040E-26   4.73961E-26   4.00799E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.76000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.16867E-11   8.52105E-11   3.30077E-10   5.98724E-11   1.14990E-10   2.73993E-10   0.00000E+00   2.70274E-26   3.52028E-26   5.06096E-25   2.21865E-26   4.75054E-26   4.02331E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.80000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.12902E-11   8.46988E-11   3.28256E-10   5.95425E-11   1.14198E-10   2.72497E-10   0.00000E+00   2.71236E-26   3.53151E-26   5.07906E-25   2.22693E-26   4.76149E-26   4.03869E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.84000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.08960E-11   8.41901E-11   3.26445E-10   5.92145E-11   1.13412E-10   2.71009E-10   0.00000E+00   2.72202E-26   3.54278E-26   5.09721E-25   2.23525E-26   4.77247E-26   4.05413E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.88000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.05039E-11   8.36845E-11   3.24644E-10   5.88882E-11   1.12631E-10   2.69529E-10   0.00000E+00   2.73171E-26   3.55409E-26   5.11543E-25   2.24359E-26   4.78347E-26   4.06963E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.92000E-01   0.00000E+00   0.00000E+00   0.00000E+00   7.01140E-11   8.31819E-11   3.22852E-10   5.85638E-11   1.11856E-10   2.68057E-10   0.00000E+00   2.74144E-26   3.56544E-26   5.13371E-25   2.25196E-26   4.79450E-26   4.08518E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 4.96000E-01   0.00000E+00   0.00000E+00   0.00000E+00   6.97262E-11   8.26824E-11   3.21071E-10   5.82410E-11   1.11086E-10   2.66593E-10   0.00000E+00   2.75120E-26   3.57682E-26   5.15206E-25   2.26036E-26   4.80555E-26   4.10079E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 5.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   6.93406E-11   8.21859E-11   3.19299E-10   5.79201E-11   1.10321E-10   2.65137E-10   0.00000E+00   2.76099E-26   3.58823E-26   5.17048E-25   2.26879E-26   4.81663E-26   4.11646E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 5.04000E-01   0.00000E+00   0.00000E+00   0.00000E+00   6.89571E-11   8.16923E-11   3.17538E-10   5.76008E-11   1.09562E-10   2.63688E-10   0.00000E+00   2.77082E-26   3.59969E-26   5.18896E-25   2.27725E-26   4.82773E-26   4.13218E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
